SampleNumber ,UNIXTimestamp,HeartRate,BloodOxygen,BodyTemp
34098,1.62E+12,0,0,35
34099,1.62E+12,0,0,35
34100,1.62E+12,0,0,35
34101,1.62E+12,0,0,35
34102,1.62E+12,0,0,35
34103,1.62E+12,0,0,35
34104,1.62E+12,0,0,35
34105,1.62E+12,0,0,35
34106,1.62E+12,0,0,35
34107,1.62E+12,0,0,35
34108,1.62E+12,0,0,35
34109,1.62E+12,0,0,35
34110,1.62E+12,0,0,35
34111,1.62E+12,0,0,35
34112,1.62E+12,0,0,35
34113,1.62E+12,0,0,35
34114,1.62E+12,0,0,35
34115,1.62E+12,0,0,35
34116,1.62E+12,0,0,35
34117,1.62E+12,0,0,35
34118,1.62E+12,0,0,35
34119,1.62E+12,0,0,35
34120,1.62E+12,0,0,35
34121,1.62E+12,0,0,35
34122,1.62E+12,0,0,35
34123,1.62E+12,0,0,35
34124,1.62E+12,0,0,35
34125,1.62E+12,0,0,35
34126,1.62E+12,0,0,35
34127,1.62E+12,0,0,35
34128,1.62E+12,0,0,35
34129,1.62E+12,0,0,35
34130,1.62E+12,0,0,35
34131,1.62E+12,0,0,35
34132,1.62E+12,0,0,35
34133,1.62E+12,0,0,35
34134,1.62E+12,0,0,35
34135,1.62E+12,0,0,35
34136,1.62E+12,0,0,35
34137,1.62E+12,0,0,35
34138,1.62E+12,0,0,35
34139,1.62E+12,0,0,35
34140,1.62E+12,0,0,35
34141,1.62E+12,83,0,35
34142,1.62E+12,83,0,35
34143,1.62E+12,83,0,35
34144,1.62E+12,83,0,35
34145,1.62E+12,83,0,35
34146,1.62E+12,83,0,35
34147,1.62E+12,83,0,35
34148,1.62E+12,83,0,35
34149,1.62E+12,83,0,35
34150,1.62E+12,83,0,35
34151,1.62E+12,83,0,35
34152,1.62E+12,83,0,35
34153,1.62E+12,83,0,35
34154,1.62E+12,83,0,35
34155,1.62E+12,83,0,35
34156,1.62E+12,83,0,35
34157,1.62E+12,83,0,35
34158,1.62E+12,83,0,35
34159,1.62E+12,83,0,35
34160,1.62E+12,83,0,35
34161,1.62E+12,83,0,35
34162,1.62E+12,83,0,35
34163,1.62E+12,83,0,35
34164,1.62E+12,83,0,35
34165,1.62E+12,83,0,35
34166,1.62E+12,83,0,35
34167,1.62E+12,83,0,35
34168,1.62E+12,83,0,35
34169,1.62E+12,83,0,35
34170,1.62E+12,83,0,35
34171,1.62E+12,83,0,35
34172,1.62E+12,83,0,35
34173,1.62E+12,83,0,35
34174,1.62E+12,83,0,35
34175,1.62E+12,83,0,35
34176,1.62E+12,83,0,35
34177,1.62E+12,83,0,35
34178,1.62E+12,83,0,35
34179,1.62E+12,83,0,35
34180,1.62E+12,83,0,35
34181,1.62E+12,83,0,35
34182,1.62E+12,83,0,35
34183,1.62E+12,83,0,35
34184,1.62E+12,83,0,35
34185,1.62E+12,83,0,35
34186,1.62E+12,83,0,35
34187,1.62E+12,83,0,35
34188,1.62E+12,83,0,35
34189,1.62E+12,83,0,35
34190,1.62E+12,83,0,35
34191,1.62E+12,83,0,35
34192,1.62E+12,83,0,35
34193,1.62E+12,83,0,35
34194,1.62E+12,83,0,35
34195,1.62E+12,83,0,35
34196,1.62E+12,83,0,35
34197,1.62E+12,83,0,35
34198,1.62E+12,83,0,35
34199,1.62E+12,83,0,35
34200,1.62E+12,83,0,35
34201,1.62E+12,83,0,35
34202,1.62E+12,83,0,35
34203,1.62E+12,83,0,35
34204,1.62E+12,83,0,35
34205,1.62E+12,83,0,35
34206,1.62E+12,83,0,35
34207,1.62E+12,83,0,35
34208,1.62E+12,83,0,35
34209,1.62E+12,83,0,35
34210,1.62E+12,83,0,35
34211,1.62E+12,83,0,35
34212,1.62E+12,83,0,35
34213,1.62E+12,83,0,35
34214,1.62E+12,83,0,35
34215,1.62E+12,83,0,35
34216,1.62E+12,83,0,35
34217,1.62E+12,83,0,35
34218,1.62E+12,83,0,35
34219,1.62E+12,83,0,35
34220,1.62E+12,83,0,35
34221,1.62E+12,83,0,35
34222,1.62E+12,83,0,35
34223,1.62E+12,83,0,35
34224,1.62E+12,83,0,35
34225,1.62E+12,83,0,35
34226,1.62E+12,83,0,35
34227,1.62E+12,83,0,35
34228,1.62E+12,83,0,35
34229,1.62E+12,83,0,35
34230,1.62E+12,83,0,35
34231,1.62E+12,83,0,35
34232,1.62E+12,83,0,35
34233,1.62E+12,83,0,35
34234,1.62E+12,83,0,35
34235,1.62E+12,83,0,35
34236,1.62E+12,83,0,35
34237,1.62E+12,83,0,35
34238,1.62E+12,83,0,35
34239,1.62E+12,83,0,35
34240,1.62E+12,83,0,35
34241,1.62E+12,83,0,35
34242,1.62E+12,83,0,35
34243,1.62E+12,83,0,35
34244,1.62E+12,83,0,35
34245,1.62E+12,83,0,35
34246,1.62E+12,83,0,35
34247,1.62E+12,83,0,35
34248,1.62E+12,83,0,35
34249,1.62E+12,83,0,35
34250,1.62E+12,83,0,35
34251,1.62E+12,37,0,35
34252,1.62E+12,37,0,35
34253,1.62E+12,37,0,35
34254,1.62E+12,37,0,35
34255,1.62E+12,37,0,35
34256,1.62E+12,37,0,35
34257,1.62E+12,37,0,35
34258,1.62E+12,37,0,35
34259,1.62E+12,37,0,35
34260,1.62E+12,37,0,35
34261,1.62E+12,37,0,35
34262,1.62E+12,37,0,35
34263,1.62E+12,37,0,35
34264,1.62E+12,37,0,35
34265,1.62E+12,37,0,35
34266,1.62E+12,37,0,35
34267,1.62E+12,37,0,35
34268,1.62E+12,37,0,35
34269,1.62E+12,37,0,35
34270,1.62E+12,37,0,35
34271,1.62E+12,37,0,35
34272,1.62E+12,37,0,35
34273,1.62E+12,37,0,35
34274,1.62E+12,37,0,35
34275,1.62E+12,37,0,35
34276,1.62E+12,37,0,35
34277,1.62E+12,37,0,35
34278,1.62E+12,37,0,35
34279,1.62E+12,37,0,35
34280,1.62E+12,37,0,35
34281,1.62E+12,37,0,35
34282,1.62E+12,37,0,35
34283,1.62E+12,37,0,35
34284,1.62E+12,37,0,35
34285,1.62E+12,37,0,35
34286,1.62E+12,37,0,35
34287,1.62E+12,37,0,35
34288,1.62E+12,37,0,35
34289,1.62E+12,37,0,35
34290,1.62E+12,37,0,35
34291,1.62E+12,37,0,35
34292,1.62E+12,37,0,35
34293,1.62E+12,37,0,35
34294,1.62E+12,37,0,35
34295,1.62E+12,37,0,35
34296,1.62E+12,37,0,35
34297,1.62E+12,37,0,35
34298,1.62E+12,37,0,35
34299,1.62E+12,37,0,35
34300,1.62E+12,37,0,35
34301,1.62E+12,37,0,35
34302,1.62E+12,37,0,35
34303,1.62E+12,37,0,35
34304,1.62E+12,37,0,35
34305,1.62E+12,37,0,35
34306,1.62E+12,37,0,35
34307,1.62E+12,37,0,35
34308,1.62E+12,37,0,35
34309,1.62E+12,37,0,35
34310,1.62E+12,37,0,35
34311,1.62E+12,37,0,35
34312,1.62E+12,37,0,35
34313,1.62E+12,37,0,35
34314,1.62E+12,37,0,35
34315,1.62E+12,37,0,35
34316,1.62E+12,37,0,35
34317,1.62E+12,37,0,35
34318,1.62E+12,37,0,35
34319,1.62E+12,37,0,35
34320,1.62E+12,37,0,35
34321,1.62E+12,37,0,35
34322,1.62E+12,37,0,35
34323,1.62E+12,37,0,35
34324,1.62E+12,37,0,35
34325,1.62E+12,37,0,35
34326,1.62E+12,37,0,35
34327,1.62E+12,37,0,35
34328,1.62E+12,37,0,35
34329,1.62E+12,37,0,35
34330,1.62E+12,37,0,35
34331,1.62E+12,37,0,35
34332,1.62E+12,37,0,35
34333,1.62E+12,37,0,35
34334,1.62E+12,37,0,35
34335,1.62E+12,37,0,35
34336,1.62E+12,37,0,35
34337,1.62E+12,37,0,35
34338,1.62E+12,37,0,35
34339,1.62E+12,37,0,35
34340,1.62E+12,37,0,35
34341,1.62E+12,37,0,35
34342,1.62E+12,37,0,35
34343,1.62E+12,37,0,35
34344,1.62E+12,37,0,35
34345,1.62E+12,37,0,35
34346,1.62E+12,37,0,35
34347,1.62E+12,37,0,35
34348,1.62E+12,37,0,35
34349,1.62E+12,37,0,35
34350,1.62E+12,37,0,35
34351,1.62E+12,37,0,35
34352,1.62E+12,37,0,35
34353,1.62E+12,37,0,35
34354,1.62E+12,37,0,35
34355,1.62E+12,37,0,35
34356,1.62E+12,37,0,35
34357,1.62E+12,37,0,35
34358,1.62E+12,37,0,35
34359,1.62E+12,37,0,35
34360,1.62E+12,37,0,35
34361,1.62E+12,37,0,35
34362,1.62E+12,42,94,35
34363,1.62E+12,42,94,35
34364,1.62E+12,42,94,35
34365,1.62E+12,42,94,35
34366,1.62E+12,42,94,35
34367,1.62E+12,42,94,35
34368,1.62E+12,42,94,35
34369,1.62E+12,42,94,35
34370,1.62E+12,42,94,35
34371,1.62E+12,42,94,35
34372,1.62E+12,42,94,35
34373,1.62E+12,42,94,35
34374,1.62E+12,42,94,35
34375,1.62E+12,42,94,35
34376,1.62E+12,42,94,35
34377,1.62E+12,42,94,35
34378,1.62E+12,42,94,35
34379,1.62E+12,42,94,35
34380,1.62E+12,42,94,35
34381,1.62E+12,42,94,35
34382,1.62E+12,42,94,35
34383,1.62E+12,42,94,35
34384,1.62E+12,42,94,35
34385,1.62E+12,42,94,35
34386,1.62E+12,42,94,35
34387,1.62E+12,42,94,35
34388,1.62E+12,42,94,35
34389,1.62E+12,42,94,35
34390,1.62E+12,42,94,35
34391,1.62E+12,42,94,35
34392,1.62E+12,42,94,35
34393,1.62E+12,42,94,35
34394,1.62E+12,42,94,35
34395,1.62E+12,42,94,35
34396,1.62E+12,42,94,35
34397,1.62E+12,42,94,35
34398,1.62E+12,42,94,35
34399,1.62E+12,42,94,35
34400,1.62E+12,42,94,35
34401,1.62E+12,42,94,35
34402,1.62E+12,42,94,35
34403,1.62E+12,42,94,35
34404,1.62E+12,42,94,35
34405,1.62E+12,42,94,35
34406,1.62E+12,42,94,35
34407,1.62E+12,42,94,35
34408,1.62E+12,42,94,35
34409,1.62E+12,42,94,35
34410,1.62E+12,42,94,35
34411,1.62E+12,42,94,35
34412,1.62E+12,42,94,35
34413,1.62E+12,42,94,35
34414,1.62E+12,42,94,35
34415,1.62E+12,42,94,35
34416,1.62E+12,42,94,35
34417,1.62E+12,42,94,35
34418,1.62E+12,42,94,35
34419,1.62E+12,42,94,35
34420,1.62E+12,42,94,35
34421,1.62E+12,42,94,35
34422,1.62E+12,42,94,35
34423,1.62E+12,42,94,35
34424,1.62E+12,42,94,35
34425,1.62E+12,42,94,35
34426,1.62E+12,42,94,35
34427,1.62E+12,42,94,35
34428,1.62E+12,42,94,35
34429,1.62E+12,42,94,35
34430,1.62E+12,42,94,35
34431,1.62E+12,42,94,35
34432,1.62E+12,42,94,35
34433,1.62E+12,42,94,35
34434,1.62E+12,42,94,35
34435,1.62E+12,42,94,35
34436,1.62E+12,42,94,35
34437,1.62E+12,42,94,35
34438,1.62E+12,42,94,35
34439,1.62E+12,42,94,35
34440,1.62E+12,42,94,35
34441,1.62E+12,42,94,35
34442,1.62E+12,42,94,35
34443,1.62E+12,42,94,35
34444,1.62E+12,42,94,35
34445,1.62E+12,42,94,35
34446,1.62E+12,42,94,35
34447,1.62E+12,42,94,35
34448,1.62E+12,42,94,35
34449,1.62E+12,42,94,35
34450,1.62E+12,42,94,35
34451,1.62E+12,42,94,35
34452,1.62E+12,42,94,35
34453,1.62E+12,42,94,35
34454,1.62E+12,42,94,35
34455,1.62E+12,42,94,35
34456,1.62E+12,42,94,35
34457,1.62E+12,42,94,35
34458,1.62E+12,42,94,35
34459,1.62E+12,42,94,35
34460,1.62E+12,42,94,35
34461,1.62E+12,42,94,35
34462,1.62E+12,42,94,35
34463,1.62E+12,42,94,35
34464,1.62E+12,42,94,35
34465,1.62E+12,42,94,35
34466,1.62E+12,42,94,35
34467,1.62E+12,42,94,35
34468,1.62E+12,42,94,35
34469,1.62E+12,42,94,35
34470,1.62E+12,42,94,35
34471,1.62E+12,42,94,35
34472,1.62E+12,42,94,35
34473,1.62E+12,42,94,35
34474,1.62E+12,42,94,35
34475,1.62E+12,42,94,35
34476,1.62E+12,42,94,35
34477,1.62E+12,42,94,35
34478,1.62E+12,42,94,35
34479,1.62E+12,42,94,35
34480,1.62E+12,42,94,35
34481,1.62E+12,42,94,35
34482,1.62E+12,42,94,35
34483,1.62E+12,42,94,35
34484,1.62E+12,42,94,35
34485,1.62E+12,42,94,35
34486,1.62E+12,42,94,35
34487,1.62E+12,42,94,35
34488,1.62E+12,42,94,35
34489,1.62E+12,42,94,35
34490,1.62E+12,42,94,35
34491,1.62E+12,42,94,35
34492,1.62E+12,42,94,35
34493,1.62E+12,42,94,35
34494,1.62E+12,42,94,35
34495,1.62E+12,42,94,35
34496,1.62E+12,42,94,35
34497,1.62E+12,42,94,35
34498,1.62E+12,42,94,35
34499,1.62E+12,42,94,35
34500,1.62E+12,42,94,35
34501,1.62E+12,42,94,35
34502,1.62E+12,42,94,35
34503,1.62E+12,42,94,35
34504,1.62E+12,42,94,35
34505,1.62E+12,42,94,35
34506,1.62E+12,42,94,35
34507,1.62E+12,0,0,35
34508,1.62E+12,0,0,35
34509,1.62E+12,0,0,35
34510,1.62E+12,0,0,35
34511,1.62E+12,0,0,35
34512,1.62E+12,0,0,35
34513,1.62E+12,0,0,35
34514,1.62E+12,0,0,35
34515,1.62E+12,0,0,35
34516,1.62E+12,0,0,35
34517,1.62E+12,0,0,35
34518,1.62E+12,0,0,35
34519,1.62E+12,0,0,35
34520,1.62E+12,0,0,35
34521,1.62E+12,0,0,35
34522,1.62E+12,0,0,35
34523,1.62E+12,0,0,35
34524,1.62E+12,0,0,35
34525,1.62E+12,0,0,35
34526,1.62E+12,0,0,35
34527,1.62E+12,0,0,35
34528,1.62E+12,0,0,35
34529,1.62E+12,0,0,35
34530,1.62E+12,0,0,35
34531,1.62E+12,0,0,35
34532,1.62E+12,0,0,35
34533,1.62E+12,0,0,35
34534,1.62E+12,0,0,35
34535,1.62E+12,0,0,35
34536,1.62E+12,0,0,35
34537,1.62E+12,0,0,35
34538,1.62E+12,0,0,35
34539,1.62E+12,0,0,35
34540,1.62E+12,0,0,35
34541,1.62E+12,0,0,35
34542,1.62E+12,0,0,35
34543,1.62E+12,0,0,35
34544,1.62E+12,0,0,35
34545,1.62E+12,0,0,35
34546,1.62E+12,0,0,35
34547,1.62E+12,0,0,35
34548,1.62E+12,0,0,35
34549,1.62E+12,0,0,35
34550,1.62E+12,0,0,35
34551,1.62E+12,0,0,35
34552,1.62E+12,0,0,35
34553,1.62E+12,0,0,35
34554,1.62E+12,0,0,35
34555,1.62E+12,0,0,35
34556,1.62E+12,0,0,35
34557,1.62E+12,0,0,35
34558,1.62E+12,0,0,35
34559,1.62E+12,0,0,35
34560,1.62E+12,0,0,35
34561,1.62E+12,0,0,35
34562,1.62E+12,0,0,35
34563,1.62E+12,0,0,35
34564,1.62E+12,0,0,35
34565,1.62E+12,0,0,35
34566,1.62E+12,0,0,35
34567,1.62E+12,0,0,35
34568,1.62E+12,0,0,35
34569,1.62E+12,0,0,35
34570,1.62E+12,0,0,35
34571,1.62E+12,0,0,35
34572,1.62E+12,0,0,35
34573,1.62E+12,0,0,35
34574,1.62E+12,0,0,35
34575,1.62E+12,0,0,35
34576,1.62E+12,0,0,35
34577,1.62E+12,0,0,35
34578,1.62E+12,0,0,35
34579,1.62E+12,0,0,35
34580,1.62E+12,0,0,35
34581,1.62E+12,0,0,35
34582,1.62E+12,0,0,35
34583,1.62E+12,0,0,35
34584,1.62E+12,0,0,35
34585,1.62E+12,0,0,35
34586,1.62E+12,0,0,35
34587,1.62E+12,0,0,35
34588,1.62E+12,0,0,35
34589,1.62E+12,0,0,35
34590,1.62E+12,0,0,35
34591,1.62E+12,0,0,35
34592,1.62E+12,0,0,35
34593,1.62E+12,0,0,35
34594,1.62E+12,0,0,35
34595,1.62E+12,0,0,35
34596,1.62E+12,0,0,35
34597,1.62E+12,0,0,35
34598,1.62E+12,0,0,35
34599,1.62E+12,0,0,35
34600,1.62E+12,0,0,35
34601,1.62E+12,0,0,35
34602,1.62E+12,0,0,35
34603,1.62E+12,0,0,35
34604,1.62E+12,0,0,35
34605,1.62E+12,0,0,35
34606,1.62E+12,0,0,35
34607,1.62E+12,0,0,35
34608,1.62E+12,0,0,35
34609,1.62E+12,0,0,35
34610,1.62E+12,0,0,35
34611,1.62E+12,0,0,35
34612,1.62E+12,0,0,35
34613,1.62E+12,0,0,35
34614,1.62E+12,0,0,35
34615,1.62E+12,0,0,35
34616,1.62E+12,0,0,35
34617,1.62E+12,0,0,35
34618,1.62E+12,0,0,35
34619,1.62E+12,0,0,35
34620,1.62E+12,0,0,35
34621,1.62E+12,0,0,35
34622,1.62E+12,0,0,35
34623,1.62E+12,0,0,35
34624,1.62E+12,0,0,35
34625,1.62E+12,0,0,35
34626,1.62E+12,0,0,35
34627,1.62E+12,0,0,35
34628,1.62E+12,0,0,35
34629,1.62E+12,0,0,35
34630,1.62E+12,0,0,35
34631,1.62E+12,0,0,35
34632,1.62E+12,0,0,35
34633,1.62E+12,0,0,35
34634,1.62E+12,0,0,35
34635,1.62E+12,0,0,35
34636,1.62E+12,0,0,35
34637,1.62E+12,0,0,35
34638,1.62E+12,0,0,35
34639,1.62E+12,0,0,35
34640,1.62E+12,0,0,35
34641,1.62E+12,0,0,35
34642,1.62E+12,0,0,35
34643,1.62E+12,0,0,35
34644,1.62E+12,0,0,35
34645,1.62E+12,0,0,35
34646,1.62E+12,0,0,35
34647,1.62E+12,0,0,35
34648,1.62E+12,0,0,35
34649,1.62E+12,0,0,35
34650,1.62E+12,0,0,35
34651,1.62E+12,0,0,35
34652,1.62E+12,0,0,35
34653,1.62E+12,0,0,35
34654,1.62E+12,0,0,35
34655,1.62E+12,0,0,35
34656,1.62E+12,0,0,35
34657,1.62E+12,0,0,35
34658,1.62E+12,0,0,35
34659,1.62E+12,0,0,35
34660,1.62E+12,0,0,35
34661,1.62E+12,0,0,35
34662,1.62E+12,0,0,35
34663,1.62E+12,0,0,35
34664,1.62E+12,0,0,35
34665,1.62E+12,0,0,35
34666,1.62E+12,0,0,35
34667,1.62E+12,0,0,35
34668,1.62E+12,0,0,35
34669,1.62E+12,0,0,35
34670,1.62E+12,0,0,35
34671,1.62E+12,0,0,35
34672,1.62E+12,0,0,35
34673,1.62E+12,0,0,35
34674,1.62E+12,0,0,35
34675,1.62E+12,0,0,35
34676,1.62E+12,0,0,35
34677,1.62E+12,0,0,35
34678,1.62E+12,0,0,35
34679,1.62E+12,0,0,35
34680,1.62E+12,0,0,35
34681,1.62E+12,0,0,35
34682,1.62E+12,0,0,35
34683,1.62E+12,0,0,35
34684,1.62E+12,0,0,35
34685,1.62E+12,0,0,35
34686,1.62E+12,0,0,35
34687,1.62E+12,0,0,35
34688,1.62E+12,0,0,35
34689,1.62E+12,0,0,35
34690,1.62E+12,0,0,35
34691,1.62E+12,0,0,35
34692,1.62E+12,0,0,35
34693,1.62E+12,0,0,35
34694,1.62E+12,0,0,35
34695,1.62E+12,0,0,35
34696,1.62E+12,0,0,35
34697,1.62E+12,0,0,35
34698,1.62E+12,0,0,35
34699,1.62E+12,0,0,35
34700,1.62E+12,0,0,35
34701,1.62E+12,0,0,35
34702,1.62E+12,0,0,35
34703,1.62E+12,0,0,35
34704,1.62E+12,0,0,35
34705,1.62E+12,0,0,35
34706,1.62E+12,0,0,35
34707,1.62E+12,0,0,35
34708,1.62E+12,0,0,35
34709,1.62E+12,0,0,35
34710,1.62E+12,0,0,35
34711,1.62E+12,0,0,35
34712,1.62E+12,0,0,35
34713,1.62E+12,0,0,35
34714,1.62E+12,0,0,35
34715,1.62E+12,0,0,35
34716,1.62E+12,0,0,35
34717,1.62E+12,0,0,35
34718,1.62E+12,0,0,35
34719,1.62E+12,0,0,35
34720,1.62E+12,0,0,35
34721,1.62E+12,0,0,35
34722,1.62E+12,0,0,35
34723,1.62E+12,0,0,35
34724,1.62E+12,0,0,35
34725,1.62E+12,0,0,35
34726,1.62E+12,0,0,35
34727,1.62E+12,0,0,35
34728,1.62E+12,0,0,35
34729,1.62E+12,0,0,35
34730,1.62E+12,0,0,35
34731,1.62E+12,0,0,35
34732,1.62E+12,0,0,35
34733,1.62E+12,0,0,35
34734,1.62E+12,0,0,35
34735,1.62E+12,0,0,35
34736,1.62E+12,0,0,35
34737,1.62E+12,0,0,35
34738,1.62E+12,0,0,35
34739,1.62E+12,0,0,35
34740,1.62E+12,0,0,35
34741,1.62E+12,0,0,35
34742,1.62E+12,0,0,35
34743,1.62E+12,0,0,35
34744,1.62E+12,0,0,35
34745,1.62E+12,0,0,35
34746,1.62E+12,0,0,35
34747,1.62E+12,0,0,35
34748,1.62E+12,0,0,35
34749,1.62E+12,0,0,35
34750,1.62E+12,0,0,35
34751,1.62E+12,0,0,35
34752,1.62E+12,0,0,35
34753,1.62E+12,0,0,35
34754,1.62E+12,0,0,35
34755,1.62E+12,0,0,35
34756,1.62E+12,0,0,35
34757,1.62E+12,0,0,35
34758,1.62E+12,0,0,35
34759,1.62E+12,0,0,35
34760,1.62E+12,0,0,35
34761,1.62E+12,0,0,35
34762,1.62E+12,0,0,35
34763,1.62E+12,0,0,35
34764,1.62E+12,0,0,35
34765,1.62E+12,0,0,35
34766,1.62E+12,0,0,35
34767,1.62E+12,12,0,35
34768,1.62E+12,12,0,35
34769,1.62E+12,12,0,35
34770,1.62E+12,12,0,35
34771,1.62E+12,12,0,35
34772,1.62E+12,12,0,35
34773,1.62E+12,12,0,35
34774,1.62E+12,12,0,35
34775,1.62E+12,12,0,35
34776,1.62E+12,12,0,35
34777,1.62E+12,12,0,35
34778,1.62E+12,12,0,35
34779,1.62E+12,12,0,35
34780,1.62E+12,12,0,35
34781,1.62E+12,12,0,35
34782,1.62E+12,12,0,35
34783,1.62E+12,12,0,35
34784,1.62E+12,12,0,35
34785,1.62E+12,12,0,35
34786,1.62E+12,12,0,35
34787,1.62E+12,12,0,35
34788,1.62E+12,12,0,35
34789,1.62E+12,12,0,35
34790,1.62E+12,12,0,35
34791,1.62E+12,12,0,35
34792,1.62E+12,12,0,35
34793,1.62E+12,12,0,35
34794,1.62E+12,12,0,35
34795,1.62E+12,12,0,35
34796,1.62E+12,12,0,35
34797,1.62E+12,12,0,35
34798,1.62E+12,12,0,35
34799,1.62E+12,12,0,35
34800,1.62E+12,12,0,35
34801,1.62E+12,12,0,35
34802,1.62E+12,12,0,35
34803,1.62E+12,12,0,35
34804,1.62E+12,12,0,35
34805,1.62E+12,12,0,35
34806,1.62E+12,12,0,35
34807,1.62E+12,12,0,35
34808,1.62E+12,12,0,35
34809,1.62E+12,12,0,35
34810,1.62E+12,12,0,35
34811,1.62E+12,12,0,35
34812,1.62E+12,12,0,35
34813,1.62E+12,12,0,35
34814,1.62E+12,12,0,35
34815,1.62E+12,12,0,35
34816,1.62E+12,12,0,35
34817,1.62E+12,12,0,35
34818,1.62E+12,12,0,35
34819,1.62E+12,12,0,35
34820,1.62E+12,12,0,35
34821,1.62E+12,12,0,35
34822,1.62E+12,12,0,35
34823,1.62E+12,12,0,35
34824,1.62E+12,12,0,35
34825,1.62E+12,12,0,35
34826,1.62E+12,12,0,35
34827,1.62E+12,12,0,35
34828,1.62E+12,12,0,35
34829,1.62E+12,12,0,35
34830,1.62E+12,12,0,35
34831,1.62E+12,12,0,35
34832,1.62E+12,12,0,35
34833,1.62E+12,12,0,35
34834,1.62E+12,12,0,35
34835,1.62E+12,12,0,35
34836,1.62E+12,12,0,35
34837,1.62E+12,12,0,35
34838,1.62E+12,12,0,35
34839,1.62E+12,12,0,35
34840,1.62E+12,12,0,35
34841,1.62E+12,12,0,35
34842,1.62E+12,12,0,35
34843,1.62E+12,12,0,35
34844,1.62E+12,12,0,35
34845,1.62E+12,12,0,35
34846,1.62E+12,12,0,35
34847,1.62E+12,12,0,35
34848,1.62E+12,12,0,35
34849,1.62E+12,12,0,35
34850,1.62E+12,12,0,35
34851,1.62E+12,12,0,35
34852,1.62E+12,12,0,35
34853,1.62E+12,12,0,35
34854,1.62E+12,12,0,35
34855,1.62E+12,12,0,35
34856,1.62E+12,12,0,35
34857,1.62E+12,12,0,35
34858,1.62E+12,12,0,35
34859,1.62E+12,12,0,35
34860,1.62E+12,12,0,35
34861,1.62E+12,12,0,35
34862,1.62E+12,12,0,35
34863,1.62E+12,12,0,35
34864,1.62E+12,12,0,35
34865,1.62E+12,12,0,35
34866,1.62E+12,12,0,35
34867,1.62E+12,12,0,35
34868,1.62E+12,12,0,35
34869,1.62E+12,12,0,35
34870,1.62E+12,12,0,35
34871,1.62E+12,12,0,35
34872,1.62E+12,12,0,35
34873,1.62E+12,12,0,35
34874,1.62E+12,12,0,35
34875,1.62E+12,12,0,35
34876,1.62E+12,12,0,35
34877,1.62E+12,0,0,35
34878,1.62E+12,0,0,35
34879,1.62E+12,0,0,35
34880,1.62E+12,0,0,35
34881,1.62E+12,0,0,35
34882,1.62E+12,0,0,35
34883,1.62E+12,0,0,35
34884,1.62E+12,0,0,35
34885,1.62E+12,0,0,35
34886,1.62E+12,0,0,35
34887,1.62E+12,0,0,35
34888,1.62E+12,0,0,35
34889,1.62E+12,0,0,35
34890,1.62E+12,0,0,35
34891,1.62E+12,0,0,35
34892,1.62E+12,0,0,35
34893,1.62E+12,0,0,35
34894,1.62E+12,0,0,35
34895,1.62E+12,0,0,35
34896,1.62E+12,0,0,35
34897,1.62E+12,0,0,35
34898,1.62E+12,0,0,35
34899,1.62E+12,0,0,35
34900,1.62E+12,0,0,35
34901,1.62E+12,0,0,35
34902,1.62E+12,0,0,35
34903,1.62E+12,0,0,35
34904,1.62E+12,0,0,35
34905,1.62E+12,0,0,35
34906,1.62E+12,0,0,35
34907,1.62E+12,0,0,35
34908,1.62E+12,0,0,35
34909,1.62E+12,0,0,35
34910,1.62E+12,0,0,35
34911,1.62E+12,0,0,35
34912,1.62E+12,0,0,35
34913,1.62E+12,0,0,35
34914,1.62E+12,0,0,35
34915,1.62E+12,0,0,35
34916,1.62E+12,0,0,35
34917,1.62E+12,0,0,35
34918,1.62E+12,0,0,35
34919,1.62E+12,0,0,35
34920,1.62E+12,0,0,35
34921,1.62E+12,0,0,35
34922,1.62E+12,0,0,35
34923,1.62E+12,0,0,35
34924,1.62E+12,0,0,35
34925,1.62E+12,0,0,35
34926,1.62E+12,0,0,35
34927,1.62E+12,0,0,35
34928,1.62E+12,0,0,35
34929,1.62E+12,0,0,35
34930,1.62E+12,0,0,35
34931,1.62E+12,0,0,35
34932,1.62E+12,0,0,35
34933,1.62E+12,0,0,35
34934,1.62E+12,0,0,35
34935,1.62E+12,0,0,35
34936,1.62E+12,0,0,35
34937,1.62E+12,0,0,35
34938,1.62E+12,0,0,35
34939,1.62E+12,0,0,35
34940,1.62E+12,0,0,35
34941,1.62E+12,0,0,35
34942,1.62E+12,0,0,35
34943,1.62E+12,0,0,35
34944,1.62E+12,0,0,35
34945,1.62E+12,0,0,35
34946,1.62E+12,0,0,35
34947,1.62E+12,0,0,35
34948,1.62E+12,0,0,35
34949,1.62E+12,0,0,35
34950,1.62E+12,0,0,35
34951,1.62E+12,0,0,35
34952,1.62E+12,0,0,35
34953,1.62E+12,0,0,35
34954,1.62E+12,0,0,35
34955,1.62E+12,0,0,35
34956,1.62E+12,0,0,35
34957,1.62E+12,0,0,35
34958,1.62E+12,0,0,35
34959,1.62E+12,0,0,35
34960,1.62E+12,0,0,35
34961,1.62E+12,0,0,35
34962,1.62E+12,0,0,35
34963,1.62E+12,0,0,35
34964,1.62E+12,0,0,35
34965,1.62E+12,0,0,35
34966,1.62E+12,0,0,35
34967,1.62E+12,0,0,35
34968,1.62E+12,0,0,35
34969,1.62E+12,0,0,35
